ANO,GRANDE REGIÃO,UF,PRODUTO,CÓDIGO IBGE,MUNICÍPIO,VENDAS
2007,REGIÃO NORDESTE,PB,ETANOL,2513703,SANTA RITA,2147980
2007,REGIÃO NORDESTE,PB,ETANOL,2513802,SANTA TERESINHA,38000
2007,REGIÃO NORDESTE,PB,ETANOL,2513851,SANTO ANDRE,574398
2007,REGIÃO NORDESTE,PB,ETANOL,2513927,SAO BENTINHO,42940
2007,REGIÃO NORDESTE,PB,ETANOL,2513901,SAO BENTO,150000
2007,REGIÃO NORDESTE,PB,ETANOL,2514008,SAO JOAO DO CARIRI,40000
2007,REGIÃO NORDESTE,PB,ETANOL,2500700,SAO JOAO DO RIO DO PEIXE,81000
2007,REGIÃO NORDESTE,PB,ETANOL,2514503,SAO JOSE DE PIRANHAS,110000
2007,REGIÃO NORDESTE,PB,ETANOL,2514909,SAO MAMEDE,20000
2007,REGIÃO NORDESTE,PB,ETANOL,2515005,SAO MIGUEL DE TAIPU,69480
2007,REGIÃO NORDESTE,PB,ETANOL,2515104,SAO SEBASTIAO DE LAGOA DE ROCA,202500
2007,REGIÃO NORDESTE,PB,ETANOL,2515203,SAO SEBASTIAO DO UMBUZEIRO,10000
2007,REGIÃO NORDESTE,PB,ETANOL,2515302,SAPE,972780
2007,REGIÃO NORDESTE,PB,ETANOL,2515500,SERRA BRANCA,143000
2007,REGIÃO NORDESTE,PB,ETANOL,2515807,SERRA REDONDA,25000
2007,REGIÃO NORDESTE,PB,ETANOL,2515906,SERRARIA,11000
2007,REGIÃO NORDESTE,PB,ETANOL,2515930,SERTAOZINHO,10000
2007,REGIÃO NORDESTE,PB,ETANOL,2515971,SOBRADO,16500
2007,REGIÃO NORDESTE,PB,ETANOL,2516003,SOLANEA,379180
2007,REGIÃO NORDESTE,PB,ETANOL,2516102,SOLEDADE,136530
2007,REGIÃO NORDESTE,PB,ETANOL,2516201,SOUSA,612400
2007,REGIÃO NORDESTE,PB,ETANOL,2516300,SUME,222000
2007,REGIÃO NORDESTE,PB,ETANOL,2516508,TAPEROA,55000
2007,REGIÃO NORDESTE,PB,ETANOL,2516706,TEIXEIRA,119000
2007,REGIÃO NORDESTE,PB,ETANOL,2516805,TRIUNFO,10000
2007,REGIÃO NORDESTE,PB,ETANOL,2516904,UIRAUNA,127990
2007,REGIÃO NORDESTE,PB,ETANOL,2517001,UMBUZEIRO,15000
2007,REGIÃO NORDESTE,PB,ETANOL,2517100,VARZEA,15000
2008,REGIÃO NORDESTE,PB,ETANOL,2500304,ALAGOA GRANDE,186500
2008,REGIÃO NORDESTE,PB,ETANOL,2500403,ALAGOA NOVA,54000
2008,REGIÃO NORDESTE,PB,ETANOL,2500502,ALAGOINHA,110500
2008,REGIÃO NORDESTE,PB,ETANOL,2500536,ALCANTIL,44500
2008,REGIÃO NORDESTE,PB,ETANOL,2500601,ALHANDRA,1445100
2008,REGIÃO NORDESTE,PB,ETANOL,2500734,AMPARO,18000
2008,REGIÃO NORDESTE,PB,ETANOL,2500775,APARECIDA,110000
2008,REGIÃO NORDESTE,PB,ETANOL,2500809,ARACAGI,94000
2008,REGIÃO NORDESTE,PB,ETANOL,2500908,ARARA,149500
2008,REGIÃO NORDESTE,PB,ETANOL,2501005,ARARUNA,150000
2008,REGIÃO NORDESTE,PB,ETANOL,2501104,AREIA,153000
2008,REGIÃO NORDESTE,PB,ETANOL,2501203,AREIAL,30500
2008,REGIÃO NORDESTE,PB,ETANOL,2501302,AROEIRAS,57000
2008,REGIÃO NORDESTE,PB,ETANOL,2501351,ASSUNCAO,35500
2008,REGIÃO NORDESTE,PB,ETANOL,2501401,BAIA DA TRAICAO,60000
2008,REGIÃO NORDESTE,PB,ETANOL,2501500,BANANEIRAS,5000
2008,REGIÃO NORDESTE,PB,ETANOL,2501534,BARAUNA,40000
2008,REGIÃO NORDESTE,PB,ETANOL,2501609,BARRA DE SANTA ROSA,219100
2008,REGIÃO NORDESTE,PB,ETANOL,2501708,BARRA DE SAO MIGUEL,20000
2008,REGIÃO NORDESTE,PB,ETANOL,2501807,BAYEUX,3707500
2008,REGIÃO NORDESTE,PB,ETANOL,2501906,BELEM,527500
2008,REGIÃO NORDESTE,PB,ETANOL,2502003,BELEM DO BREJO DO CRUZ,33000
2008,REGIÃO NORDESTE,PB,ETANOL,2502409,BONITO DE SANTA FE,34840
2008,REGIÃO NORDESTE,PB,ETANOL,2502508,BOQUEIRAO,132500
2008,REGIÃO NORDESTE,PB,ETANOL,2502706,BORBOREMA,123000
2008,REGIÃO NORDESTE,PB,ETANOL,2502805,BREJO DO CRUZ,71000
2008,REGIÃO NORDESTE,PB,ETANOL,2502904,BREJO DOS SANTOS,20000
2008,REGIÃO NORDESTE,PB,ETANOL,2503001,CAAPORÃ,435500
2008,REGIÃO NORDESTE,PB,ETANOL,2503100,CABACEIRAS,40500
2008,REGIÃO NORDESTE,PB,ETANOL,2503209,CABEDELO,4751000
2008,REGIÃO NORDESTE,PB,ETANOL,2503308,CACHOEIRA DOS INDIOS,324450
2008,REGIÃO NORDESTE,PB,ETANOL,2503506,CACIMBA DE DENTRO,147500
2008,REGIÃO NORDESTE,PB,ETANOL,2503605,CAICARA,103000
2008,REGIÃO NORDESTE,PB,ETANOL,2503704,CAJAZEIRAS,1054000
2008,REGIÃO NORDESTE,PB,ETANOL,2503803,CALDAS BRANDAO,665000
2008,REGIÃO NORDESTE,PB,ETANOL,2503902,CAMALAU,43000
2008,REGIÃO NORDESTE,PB,ETANOL,2504009,CAMPINA GRANDE,15145250
2008,REGIÃO NORDESTE,PB,ETANOL,2516409,CAMPO DE SANTANA,47000
2008,REGIÃO NORDESTE,PB,ETANOL,2504033,CAPIM,61000
2008,REGIÃO NORDESTE,PB,ETANOL,2504207,CATINGUEIRA,30000
2008,REGIÃO NORDESTE,PB,ETANOL,2504306,CATOLE DO ROCHA,353900
2008,REGIÃO NORDESTE,PB,ETANOL,2504355,CATURITE,29500
2008,REGIÃO NORDESTE,PB,ETANOL,2504405,CONCEICAO,85210
2008,REGIÃO NORDESTE,PB,ETANOL,2504504,CONDADO,113500
2008,REGIÃO NORDESTE,PB,ETANOL,2504603,CONDE,457000
2008,REGIÃO NORDESTE,PB,ETANOL,2504702,CONGO,26000
2008,REGIÃO NORDESTE,PB,ETANOL,2504801,COREMAS,25000
2008,REGIÃO NORDESTE,PB,ETANOL,2504900,CRUZ DO ESPIRITO SANTO,190000
2008,REGIÃO NORDESTE,PB,ETANOL,2505006,CUBATI,73940
2008,REGIÃO NORDESTE,PB,ETANOL,2505105,CUITE,193000
2008,REGIÃO NORDESTE,PB,ETANOL,2505238,CUITE DE MAMANGUAPE,5000
2008,REGIÃO NORDESTE,PB,ETANOL,2505204,CUITEGI,92500
2008,REGIÃO NORDESTE,PB,ETANOL,2505352,DAMIAO,7000
2008,REGIÃO NORDESTE,PB,ETANOL,2505402,DESTERRO,80000
2008,REGIÃO NORDESTE,PB,ETANOL,2505600,DIAMANTE,14950
2008,REGIÃO NORDESTE,PB,ETANOL,2505709,DONA INES,35000
2008,REGIÃO NORDESTE,PB,ETANOL,2506004,ESPERANCA,215000
2008,REGIÃO NORDESTE,PB,ETANOL,2506103,FAGUNDES,36000
2008,REGIÃO NORDESTE,PB,ETANOL,2506251,GADO BRAVO,43000
2008,REGIÃO NORDESTE,PB,ETANOL,2506301,GUARABIRA,1659350
2008,REGIÃO NORDESTE,PB,ETANOL,2506400,GURINHEM,598000
2008,REGIÃO NORDESTE,PB,ETANOL,2506509,GURJAO,20000
2008,REGIÃO NORDESTE,PB,ETANOL,2502607,IGARACY,10000
2008,REGIÃO NORDESTE,PB,ETANOL,2506707,IMACULADA,25000
2008,REGIÃO NORDESTE,PB,ETANOL,2506806,INGA,241000
2008,REGIÃO NORDESTE,PB,ETANOL,2506905,ITABAIANA,600850
2008,REGIÃO NORDESTE,PB,ETANOL,2507002,ITAPORANGA,130950
2008,REGIÃO NORDESTE,PB,ETANOL,2507101,ITAPOROROCA,172000
2008,REGIÃO NORDESTE,PB,ETANOL,2507200,ITATUBA,5500
2008,REGIÃO NORDESTE,PB,ETANOL,2507309,JACARAU,146500
2008,REGIÃO NORDESTE,PB,ETANOL,2507507,JOAO PESSOA,30303823
2008,REGIÃO NORDESTE,PB,ETANOL,2507606,JUAREZ TAVORA,30000
2008,REGIÃO NORDESTE,PB,ETANOL,2507705,JUAZEIRINHO,191960
2008,REGIÃO NORDESTE,PB,ETANOL,2507804,JUNCO DO SERIDO,80500
2008,REGIÃO NORDESTE,PB,ETANOL,2507903,JURIPIRANGA,85000
2008,REGIÃO NORDESTE,PB,ETANOL,2508000,JURU,38500
2008,REGIÃO NORDESTE,PB,ETANOL,2508208,LAGOA DE DENTRO,10000
2008,REGIÃO NORDESTE,PB,ETANOL,2508307,LAGOA SECA,440500
2008,REGIÃO NORDESTE,PB,ETANOL,2508505,LIVRAMENTO,20000
2008,REGIÃO NORDESTE,PB,ETANOL,2508604,LUCENA,105000
2008,REGIÃO NORDESTE,PB,ETANOL,2508802,MALTA,25000
2008,REGIÃO NORDESTE,PB,ETANOL,2508901,MAMANGUAPE,1698700
2008,REGIÃO NORDESTE,PB,ETANOL,2509107,MARI,288000
2008,REGIÃO NORDESTE,PB,ETANOL,2509156,MARIZOPOLIS,60000
2008,REGIÃO NORDESTE,PB,ETANOL,2509206,MASSARANDUBA,14000
2008,REGIÃO NORDESTE,PB,ETANOL,2509305,MATARACA,152000
2008,REGIÃO NORDESTE,PB,ETANOL,2509396,MATUREIA,24000
2008,REGIÃO NORDESTE,PB,ETANOL,2509503,MONTADAS,10000
2008,REGIÃO NORDESTE,PB,ETANOL,2509701,MONTEIRO,435500
2008,REGIÃO NORDESTE,PB,ETANOL,2509909,NATUBA,58000
2008,REGIÃO NORDESTE,PB,ETANOL,2510105,NOVA FLORESTA,108000
2008,REGIÃO NORDESTE,PB,ETANOL,2510303,NOVA PALMEIRA,52000
2008,REGIÃO NORDESTE,PB,ETANOL,2510600,OURO VELHO,18000
2008,REGIÃO NORDESTE,PB,ETANOL,2510808,PATOS,2060500
2008,REGIÃO NORDESTE,PB,ETANOL,2510907,PAULISTA,21500
2008,REGIÃO NORDESTE,PB,ETANOL,2511202,PEDRAS DE FOGO,173000
2008,REGIÃO NORDESTE,PB,ETANOL,2512721,PEDRO REGIS,14000
2008,REGIÃO NORDESTE,PB,ETANOL,2511301,PIANCO,147000
2008,REGIÃO NORDESTE,PB,ETANOL,2511400,PICUI,158000
2008,REGIÃO NORDESTE,PB,ETANOL,2511509,PILAR,47500
2008,REGIÃO NORDESTE,PB,ETANOL,2511608,PILOES,33400
2008,REGIÃO NORDESTE,PB,ETANOL,2511707,PILOEZINHOS,7500
2008,REGIÃO NORDESTE,PB,ETANOL,2511806,PIRPIRITUBA,96000
2008,REGIÃO NORDESTE,PB,ETANOL,2511905,PITIMBU,54500
2008,REGIÃO NORDESTE,PB,ETANOL,2512101,POMBAL,210500
2008,REGIÃO NORDESTE,PB,ETANOL,2512200,PRATA,42000
2008,REGIÃO NORDESTE,PB,ETANOL,2512309,PRINCESA ISABEL,112500
2008,REGIÃO NORDESTE,PB,ETANOL,2512408,PUXINANA,75000
2008,REGIÃO NORDESTE,PB,ETANOL,2512507,QUEIMADAS,600400
2008,REGIÃO NORDESTE,PB,ETANOL,2512705,REMIGIO,547000
2008,REGIÃO NORDESTE,PB,ETANOL,2512762,RIACHAO DO POCO,476500
2008,REGIÃO NORDESTE,PB,ETANOL,2512903,RIO TINTO,407000
2008,REGIÃO NORDESTE,PB,ETANOL,2513109,SALGADO DE SAO FELIX,67450
2008,REGIÃO NORDESTE,PB,ETANOL,2513208,SANTA CRUZ,6000
2008,REGIÃO NORDESTE,PB,ETANOL,2513307,SANTA HELENA,19470
2008,REGIÃO NORDESTE,PB,ETANOL,2513406,SANTA LUZIA,233500
2008,REGIÃO NORDESTE,PB,ETANOL,2513703,SANTA RITA,3741560
2008,REGIÃO NORDESTE,PB,ETANOL,2513802,SANTA TERESINHA,56500
2008,REGIÃO NORDESTE,PB,ETANOL,2513851,SANTO ANDRE,5686536
2008,REGIÃO NORDESTE,PB,ETANOL,2513927,SAO BENTINHO,49450
2008,REGIÃO NORDESTE,PB,ETANOL,2513901,SAO BENTO,160000
2008,REGIÃO NORDESTE,PB,ETANOL,2514008,SAO JOAO DO CARIRI,55000
2008,REGIÃO NORDESTE,PB,ETANOL,2500700,SAO JOAO DO RIO DO PEIXE,79990
2008,REGIÃO NORDESTE,PB,ETANOL,2514503,SAO JOSE DE PIRANHAS,150000
2008,REGIÃO NORDESTE,PB,ETANOL,2514909,SAO MAMEDE,33000
2008,REGIÃO NORDESTE,PB,ETANOL,2515005,SAO MIGUEL DE TAIPU,59500
2008,REGIÃO NORDESTE,PB,ETANOL,2515104,SAO SEBASTIAO DE LAGOA DE ROCA,209500
2008,REGIÃO NORDESTE,PB,ETANOL,2515203,SAO SEBASTIAO DO UMBUZEIRO,15000
2008,REGIÃO NORDESTE,PB,ETANOL,2515401,SAO VICENTE DO SERIDO,29500
2008,REGIÃO NORDESTE,PB,ETANOL,2515302,SAPE,897000
2008,REGIÃO NORDESTE,PB,ETANOL,2515500,SERRA BRANCA,160000
2008,REGIÃO NORDESTE,PB,ETANOL,2515807,SERRA REDONDA,23500
2008,REGIÃO NORDESTE,PB,ETANOL,2515906,SERRARIA,2500
2008,REGIÃO NORDESTE,PB,ETANOL,2515971,SOBRADO,242500
2008,REGIÃO NORDESTE,PB,ETANOL,2516003,SOLANEA,400500
2008,REGIÃO NORDESTE,PB,ETANOL,2516102,SOLEDADE,156300
2008,REGIÃO NORDESTE,PB,ETANOL,2516201,SOUSA,758850
2008,REGIÃO NORDESTE,PB,ETANOL,2516300,SUME,236000
2008,REGIÃO NORDESTE,PB,ETANOL,2516508,TAPEROA,50000
2008,REGIÃO NORDESTE,PB,ETANOL,2516706,TEIXEIRA,185000
2008,REGIÃO NORDESTE,PB,ETANOL,2516904,UIRAUNA,158380
2008,REGIÃO NORDESTE,PB,ETANOL,2517001,UMBUZEIRO,24500
2008,REGIÃO NORDESTE,PB,ETANOL,2517100,VARZEA,17000
2009,REGIÃO NORDESTE,PB,ETANOL,2500304,ALAGOA GRANDE,173500
2009,REGIÃO NORDESTE,PB,ETANOL,2500403,ALAGOA NOVA,47000
2009,REGIÃO NORDESTE,PB,ETANOL,2500502,ALAGOINHA,198500
2009,REGIÃO NORDESTE,PB,ETANOL,2500536,ALCANTIL,88500
2009,REGIÃO NORDESTE,PB,ETANOL,2500601,ALHANDRA,1594550
2009,REGIÃO NORDESTE,PB,ETANOL,2500734,AMPARO,12000
2009,REGIÃO NORDESTE,PB,ETANOL,2500775,APARECIDA,140000
2009,REGIÃO NORDESTE,PB,ETANOL,2500809,ARACAGI,106000
2009,REGIÃO NORDESTE,PB,ETANOL,2500908,ARARA,63500
2009,REGIÃO NORDESTE,PB,ETANOL,2501005,ARARUNA,146000
2009,REGIÃO NORDESTE,PB,ETANOL,2501104,AREIA,200000
2009,REGIÃO NORDESTE,PB,ETANOL,2501203,AREIAL,26000
2009,REGIÃO NORDESTE,PB,ETANOL,2501302,AROEIRAS,59000
2009,REGIÃO NORDESTE,PB,ETANOL,2501351,ASSUNCAO,33000
2009,REGIÃO NORDESTE,PB,ETANOL,2501401,BAIA DA TRAICAO,62500
2009,REGIÃO NORDESTE,PB,ETANOL,2501500,BANANEIRAS,54000
2009,REGIÃO NORDESTE,PB,ETANOL,2501534,BARAUNA,45000
2009,REGIÃO NORDESTE,PB,ETANOL,2501609,BARRA DE SANTA ROSA,175300
2009,REGIÃO NORDESTE,PB,ETANOL,2501575,BARRA DE SANTANA,210000
2009,REGIÃO NORDESTE,PB,ETANOL,2501708,BARRA DE SAO MIGUEL,31000
2009,REGIÃO NORDESTE,PB,ETANOL,2501807,BAYEUX,5222000
2009,REGIÃO NORDESTE,PB,ETANOL,2501906,BELEM,554500
2009,REGIÃO NORDESTE,PB,ETANOL,2502003,BELEM DO BREJO DO CRUZ,36000
2009,REGIÃO NORDESTE,PB,ETANOL,2502151,BOA VISTA,30000
2009,REGIÃO NORDESTE,PB,ETANOL,2502409,BONITO DE SANTA FE,38380
2009,REGIÃO NORDESTE,PB,ETANOL,2502508,BOQUEIRAO,170600
2009,REGIÃO NORDESTE,PB,ETANOL,2502706,BORBOREMA,44500
2009,REGIÃO NORDESTE,PB,ETANOL,2502805,BREJO DO CRUZ,73500
2009,REGIÃO NORDESTE,PB,ETANOL,2502904,BREJO DOS SANTOS,27000
2009,REGIÃO NORDESTE,PB,ETANOL,2503001,CAAPORA,383500
2009,REGIÃO NORDESTE,PB,ETANOL,2503100,CABACEIRAS,31500
2009,REGIÃO NORDESTE,PB,ETANOL,2503209,CABEDELO,7804500
2009,REGIÃO NORDESTE,PB,ETANOL,2503308,CACHOEIRA DOS INDIOS,398000
2009,REGIÃO NORDESTE,PB,ETANOL,2503506,CACIMBA DE DENTRO,120000
2009,REGIÃO NORDESTE,PB,ETANOL,2503605,CAICARA,94000
2009,REGIÃO NORDESTE,PB,ETANOL,2503704,CAJAZEIRAS,1269500
2009,REGIÃO NORDESTE,PB,ETANOL,2503803,CALDAS BRANDAO,445000
2009,REGIÃO NORDESTE,PB,ETANOL,2503902,CAMALAU,32000
2009,REGIÃO NORDESTE,PB,ETANOL,2504009,CAMPINA GRANDE,20040350
2009,REGIÃO NORDESTE,PB,ETANOL,2516409,CAMPO DE SANTANA,57000
2009,REGIÃO NORDESTE,PB,ETANOL,2504033,CAPIM,20000
2009,REGIÃO NORDESTE,PB,ETANOL,2504157,CASSERENGUE,23000
2009,REGIÃO NORDESTE,PB,ETANOL,2504207,CATINGUEIRA,33000
2009,REGIÃO NORDESTE,PB,ETANOL,2504306,CATOLE DO ROCHA,498500
2009,REGIÃO NORDESTE,PB,ETANOL,2504355,CATURITE,45000
2009,REGIÃO NORDESTE,PB,ETANOL,2504405,CONCEICAO,93620
2009,REGIÃO NORDESTE,PB,ETANOL,2504504,CONDADO,233000
2009,REGIÃO NORDESTE,PB,ETANOL,2504603,CONDE,395000
2009,REGIÃO NORDESTE,PB,ETANOL,2504702,CONGO,28000
2009,REGIÃO NORDESTE,PB,ETANOL,2504801,COREMAS,156500
2009,REGIÃO NORDESTE,PB,ETANOL,2504900,CRUZ DO ESPIRITO SANTO,253480
2009,REGIÃO NORDESTE,PB,ETANOL,2505006,CUBATI,33500
2009,REGIÃO NORDESTE,PB,ETANOL,2505105,CUITE,206000
2009,REGIÃO NORDESTE,PB,ETANOL,2505238,CUITE DE MAMANGUAPE,12500
2009,REGIÃO NORDESTE,PB,ETANOL,2505204,CUITEGI,118000
2009,REGIÃO NORDESTE,PB,ETANOL,2505352,DAMIAO,23500
2009,REGIÃO NORDESTE,PB,ETANOL,2505402,DESTERRO,90960
2009,REGIÃO NORDESTE,PB,ETANOL,2505600,DIAMANTE,22400
2009,REGIÃO NORDESTE,PB,ETANOL,2505709,DONA INES,35000
2009,REGIÃO NORDESTE,PB,ETANOL,2505808,DUAS ESTRADAS,23000
2009,REGIÃO NORDESTE,PB,ETANOL,2506004,ESPERANCA,539500
2009,REGIÃO NORDESTE,PB,ETANOL,2506103,FAGUNDES,59500
2009,REGIÃO NORDESTE,PB,ETANOL,2506251,GADO BRAVO,35000
2009,REGIÃO NORDESTE,PB,ETANOL,2506301,GUARABIRA,2239500
2009,REGIÃO NORDESTE,PB,ETANOL,2506400,GURINHEM,686000
2009,REGIÃO NORDESTE,PB,ETANOL,2506509,GURJAO,30000
2009,REGIÃO NORDESTE,PB,ETANOL,2506707,IMACULADA,38500
2009,REGIÃO NORDESTE,PB,ETANOL,2506806,INGA,322500
2009,REGIÃO NORDESTE,PB,ETANOL,2506905,ITABAIANA,558600
2009,REGIÃO NORDESTE,PB,ETANOL,2507002,ITAPORANGA,135980
2009,REGIÃO NORDESTE,PB,ETANOL,2507101,ITAPOROROCA,188500
2009,REGIÃO NORDESTE,PB,ETANOL,2507200,ITATUBA,5000
2009,REGIÃO NORDESTE,PB,ETANOL,2507309,JACARAU,157000
2009,REGIÃO NORDESTE,PB,ETANOL,2507507,JOAO PESSOA,43527967
2009,REGIÃO NORDESTE,PB,ETANOL,2507606,JUAREZ TAVORA,89980
2009,REGIÃO NORDESTE,PB,ETANOL,2507705,JUAZEIRINHO,262980
2009,REGIÃO NORDESTE,PB,ETANOL,2507804,JUNCO DO SERIDO,42000
2009,REGIÃO NORDESTE,PB,ETANOL,2507903,JURIPIRANGA,90000
2009,REGIÃO NORDESTE,PB,ETANOL,2508000,JURU,30000
2009,REGIÃO NORDESTE,PB,ETANOL,2508208,LAGOA DE DENTRO,5500
2009,REGIÃO NORDESTE,PB,ETANOL,2508307,LAGOA SECA,472000
2009,REGIÃO NORDESTE,PB,ETANOL,2508505,LIVRAMENTO,20000
2009,REGIÃO NORDESTE,PB,ETANOL,2508604,LUCENA,106000
2009,REGIÃO NORDESTE,PB,ETANOL,2508802,MALTA,41000
2009,REGIÃO NORDESTE,PB,ETANOL,2508901,MAMANGUAPE,2055500
2009,REGIÃO NORDESTE,PB,ETANOL,2509107,MARI,309500
2009,REGIÃO NORDESTE,PB,ETANOL,2509156,MARIZOPOLIS,70000
2009,REGIÃO NORDESTE,PB,ETANOL,2509206,MASSARANDUBA,46500
2009,REGIÃO NORDESTE,PB,ETANOL,2509305,MATARACA,85000
2009,REGIÃO NORDESTE,PB,ETANOL,2509396,MATUREIA,33000
2009,REGIÃO NORDESTE,PB,ETANOL,2509404,MOGEIRO,22500
2009,REGIÃO NORDESTE,PB,ETANOL,2509503,MONTADAS,29480
2009,REGIÃO NORDESTE,PB,ETANOL,2509701,MONTEIRO,440500
2009,REGIÃO NORDESTE,PB,ETANOL,2509909,NATUBA,62500
2009,REGIÃO NORDESTE,PB,ETANOL,2510105,NOVA FLORESTA,68000
2009,REGIÃO NORDESTE,PB,ETANOL,2510303,NOVA PALMEIRA,68500
2009,REGIÃO NORDESTE,PB,ETANOL,2510600,OURO VELHO,15000
2009,REGIÃO NORDESTE,PB,ETANOL,2510808,PATOS,2395500
2009,REGIÃO NORDESTE,PB,ETANOL,2510907,PAULISTA,17500
2009,REGIÃO NORDESTE,PB,ETANOL,2511202,PEDRAS DE FOGO,151000
2009,REGIÃO NORDESTE,PB,ETANOL,2512721,PEDRO REGIS,33500
2009,REGIÃO NORDESTE,PB,ETANOL,2511301,PIANCO,141000
2009,REGIÃO NORDESTE,PB,ETANOL,2511400,PICUI,190000
2009,REGIÃO NORDESTE,PB,ETANOL,2511509,PILAR,59500
2009,REGIÃO NORDESTE,PB,ETANOL,2511608,PILOES,22100
2009,REGIÃO NORDESTE,PB,ETANOL,2511707,PILOEZINHOS,10000
2009,REGIÃO NORDESTE,PB,ETANOL,2511806,PIRPIRITUBA,134500
2009,REGIÃO NORDESTE,PB,ETANOL,2511905,PITIMBU,20000
2009,REGIÃO NORDESTE,PB,ETANOL,2512002,POCINHOS,81500
2009,REGIÃO NORDESTE,PB,ETANOL,2512101,POMBAL,242000
2009,REGIÃO NORDESTE,PB,ETANOL,2512200,PRATA,57000
2009,REGIÃO NORDESTE,PB,ETANOL,2512309,PRINCESA ISABEL,147000
2009,REGIÃO NORDESTE,PB,ETANOL,2512408,PUXINANA,55000
2009,REGIÃO NORDESTE,PB,ETANOL,2512507,QUEIMADAS,695700
2009,REGIÃO NORDESTE,PB,ETANOL,2512705,REMIGIO,687450
2009,REGIÃO NORDESTE,PB,ETANOL,2512762,RIACHAO DO POCO,292980
2009,REGIÃO NORDESTE,PB,ETANOL,2512903,RIO TINTO,406450
2009,REGIÃO NORDESTE,PB,ETANOL,2513109,SALGADO DE SAO FELIX,50000
2009,REGIÃO NORDESTE,PB,ETANOL,2513208,SANTA CRUZ,10000
2009,REGIÃO NORDESTE,PB,ETANOL,2513307,SANTA HELENA,25500
2009,REGIÃO NORDESTE,PB,ETANOL,2513406,SANTA LUZIA,430000
2009,REGIÃO NORDESTE,PB,ETANOL,2513703,SANTA RITA,5398500
2009,REGIÃO NORDESTE,PB,ETANOL,2513802,SANTA TERESINHA,68500
2009,REGIÃO NORDESTE,PB,ETANOL,2513851,SANTO ANDRE,390000
2009,REGIÃO NORDESTE,PB,ETANOL,2513927,SAO BENTINHO,58450
2009,REGIÃO NORDESTE,PB,ETANOL,2513901,SAO BENTO,180000
2009,REGIÃO NORDESTE,PB,ETANOL,2514008,SAO JOAO DO CARIRI,65000
2009,REGIÃO NORDESTE,PB,ETANOL,2500700,SAO JOAO DO RIO DO PEIXE,130000
2009,REGIÃO NORDESTE,PB,ETANOL,2514107,SAO JOAO DO TIGRE,5000
2009,REGIÃO NORDESTE,PB,ETANOL,2514206,SAO JOSE DA LAGOA TAPADA,6000
2009,REGIÃO NORDESTE,PB,ETANOL,2514503,SAO JOSE DE PIRANHAS,165000
2009,REGIÃO NORDESTE,PB,ETANOL,2514909,SAO MAMEDE,52500
2009,REGIÃO NORDESTE,PB,ETANOL,2515005,SAO MIGUEL DE TAIPU,78000
2009,REGIÃO NORDESTE,PB,ETANOL,2515104,SAO SEBASTIAO DE LAGOA DE ROCA,294500
2009,REGIÃO NORDESTE,PB,ETANOL,2515401,SAO VICENTE DO SERIDO,45000
2009,REGIÃO NORDESTE,PB,ETANOL,2515302,SAPE,756460
2009,REGIÃO NORDESTE,PB,ETANOL,2515500,SERRA BRANCA,173000
2009,REGIÃO NORDESTE,PB,ETANOL,2515807,SERRA REDONDA,29000
2009,REGIÃO NORDESTE,PB,ETANOL,2515906,SERRARIA,15000
2009,REGIÃO NORDESTE,PB,ETANOL,2515971,SOBRADO,460700
2009,REGIÃO NORDESTE,PB,ETANOL,2516003,SOLANEA,616000
2009,REGIÃO NORDESTE,PB,ETANOL,2516102,SOLEDADE,184400
2009,REGIÃO NORDESTE,PB,ETANOL,2516151,SOSSEGO,12500
2009,REGIÃO NORDESTE,PB,ETANOL,2516201,SOUSA,933970
2009,REGIÃO NORDESTE,PB,ETANOL,2516300,SUME,234000
2009,REGIÃO NORDESTE,PB,ETANOL,2516508,TAPEROA,44000
2009,REGIÃO NORDESTE,PB,ETANOL,2516706,TEIXEIRA,310400
2009,REGIÃO NORDESTE,PB,ETANOL,2516904,UIRAUNA,164980
2009,REGIÃO NORDESTE,PB,ETANOL,2517001,UMBUZEIRO,53450
2009,REGIÃO NORDESTE,PB,ETANOL,2517100,VARZEA,27000
2010,REGIÃO NORDESTE,PB,ETANOL,2500304,ALAGOA GRANDE,200000
2010,REGIÃO NORDESTE,PB,ETANOL,2500403,ALAGOA NOVA,83000
2010,REGIÃO NORDESTE,PB,ETANOL,2500502,ALAGOINHA,89000
2010,REGIÃO NORDESTE,PB,ETANOL,2500536,ALCANTIL,80000
2010,REGIÃO NORDESTE,PB,ETANOL,2500601,ALHANDRA,931000
2010,REGIÃO NORDESTE,PB,ETANOL,2500734,AMPARO,13000
2010,REGIÃO NORDESTE,PB,ETANOL,2500775,APARECIDA,120000
2010,REGIÃO NORDESTE,PB,ETANOL,2500809,ARACAGI,105000
2010,REGIÃO NORDESTE,PB,ETANOL,2500908,ARARA,68000
2010,REGIÃO NORDESTE,PB,ETANOL,2501005,ARARUNA,158000
2010,REGIÃO NORDESTE,PB,ETANOL,2501104,AREIA,182500
2010,REGIÃO NORDESTE,PB,ETANOL,2501203,AREIAL,29500
2010,REGIÃO NORDESTE,PB,ETANOL,2501302,AROEIRAS,65000
2010,REGIÃO NORDESTE,PB,ETANOL,2501351,ASSUNCAO,40500
2010,REGIÃO NORDESTE,PB,ETANOL,2501401,BAIA DA TRAICAO,97500
2010,REGIÃO NORDESTE,PB,ETANOL,2501500,BANANEIRAS,41000
